politɪʃ	politɪʃ	politɪʃ	politisch	x	Dass so ein Preis immer auch politisch ist ist ja auch nicht verwunderlich
zit	zit	zit	Sieht	x	Sieht man sich die bisherigen Preisträger an kann man aber schon sagen dass die Auswahl bis jetzt immer sehr gut war
ʃif	ʃif	ʃif	schief	x	Wenn dann einmal etwas schief geht wie im Falle des Megafälschers Jan Hendrik Schön dann wollen diese sauberen Herrn keine Verantwortung übernehmen
falə	falə	falə	Falle	x	Wenn dann einmal etwas schief geht wie im Falle des Megafälschers Jan Hendrik Schön dann wollen diese sauberen Herrn keine Verantwortung übernehmen
ku	ku	ku	kuh	x	von der mathematik wissen Sie zum einen so viel wie eine kuh vom aquarellieren und zum anderen ist es degoutant und meiner meinung nach durchaus moderationswuerdig dass sie ihren ausfluss unter diesem artikel zum preis von grabherr ablagern
mut	mut	mut	mut	x	sie legen damit naemlich unmissverstaendlich nahe dass grabherr betrogen haette ohne das auch nur ansatzweise zu begruenden und ohne den mut aufzubringen das klar und direkt auszusprechen eine defizitaere charakterleistung und eine verletzung der regeln hier
vɪct	vɪct	vɪct	Wicht	x	Sie armer intoleranter Wicht sollten sich vielmehr für ihre Schreie nach Zensur schämen
ʃɛmən	ʃɛmən	ʃɛmən	schämen	x	Sie armer intoleranter Wicht sollten sich vielmehr für ihre Schreie nach Zensur schämen
ebənə	ebənə	ebənə	Ebene	x	Vielmehr hat ein Großteil der Bevölkerung nun die Kosten einer korrupten Bürokratie und einer auf breiter Ebene versagenden politischen Elite zu schultern
bəfʊnt	bəfʊnt	bəfʊnt	Befund	x	Dieser Befund gibt nur leider keine Antwort auf die Frage wie in aller Welt dieses Land zu retten ist
nɛmlɪc	nɛmlɪc	nɛmlɪc	nämlich	x	Weil sie nämlich voraussetzte dass irgendjemand auf diesem Planeten eine „Wachstumsidee“ für den schwer überschuldeten Staat hätte
hɛtə	hɛtə	hɛtə	hätte	x	Weil sie nämlich voraussetzte dass irgendjemand auf diesem Planeten eine „Wachstumsidee“ für den schwer überschuldeten Staat hätte
nimant	nimant	nimant	niemand	x	Hat aber niemand
økonomən	økonomən	økonomən	Ökonomen	x	Auch jene Ökonomen nicht die zu Recht kritisieren dass gekürzte Staatsausgaben die Wirtschaft nicht zum Wachsen brächten
hɛndə	hɛndə	hɛndə	Hände	x	Das Finanzministerium hat alle Hände damit zu tun die Ansprüche der Ressorts auf realistische Niveaus zu drücken die dann erst recht überschritten werden
fɛst	fɛst	fɛst	fest	x	Zudem stellte die überrascht fest dass die Organe der hellenischen Staatsverwaltung nicht miteinander kommunizieren
bəʃtet	bəʃtet	bəʃtet	besteht	x	Ein Fünftel besteht überhaupt nur aus ihrem Chef
hɪnvɛk	hɪnvɛk	hɪnvɛk	hinweg	x	Sondern jene eines aufgeblasenen Apparats der über die Jahrzehnte hinweg mit Freunden Verwandten und Günstlingen sozialistischer wie konservativer Regierungsmitglieder aufgefüllt wurde
vobaɪ	vobaɪ	vobaɪ	wobei	x	Zu durchbrechen ist dieser Teufelskreis realistischerweise nur mit enormem Druck von außen wobei der europäischen Führung schön langsam die Optionen ausgehen
vonax	vonax	vonax	wonach	x	Etwa jene wonach die Führung Athen mit weiteren Finanzhilfen über Wasser hält bis zum nächsten Gipfel die „kleine“ Lösung
klaɪnə	klaɪnə	klaɪnə	„kleine“	x	Etwa jene wonach die Führung Athen mit weiteren Finanzhilfen über Wasser hält bis zum nächsten Gipfel die „kleine“ Lösung
ʃpil	ʃpil	ʃpil	Spiel	x	Das Spiel auf Zeit setzte sich fort die Schulden des Landes erhöhten sich weiter bis zum Bankrott
zɛtstə	zɛtstə	zɛtstə	setzte	x	Das Spiel auf Zeit setzte sich fort die Schulden des Landes erhöhten sich weiter bis zum Bankrott
landəs	landəs	landəs	Landes	x	Das Spiel auf Zeit setzte sich fort die Schulden des Landes erhöhten sich weiter bis zum Bankrott
zɔlvɛnt	zɔlvɛnt	zɔlvɛnt	solvent	x	Griechenland wird über die unbegrenzt mit billigem Geld versorgt womit das Land dauerhaft solvent wäre
lenən	lenən	lenən	lehnen	x	Die Gewerkschaften lehnen alle wichtigen Änderungen ab und die konservative Opposition hat bereits angekündigt nach ihrem Wahlsieg alle Reformen rückgängig zu machen
hɪntsu	hɪntsu	hɪntsu	Hinzu	x	Hinzu kommt dass diese Lösung allen Pleitekandidaten offenstehen müsste womit die Kosten unkalkulierbar werden und einer gigantischen Geldentwertung der Weg bereitet wäre
plaɪtə	plaɪtə	plaɪtə	Pleite	x	Bleibt Variante drei Dem Land wird der Geldhahn zugedreht es schlittert in die Pleite
ʃlɪm	ʃlɪm	ʃlɪm	schlimm	x	Und das ist nicht einmal Griechenland wert so schlimm die Lage auch ist
dinst	dinst	dinst	Dienst	x	Die Umstellung bedeutet für den bisherigen Dienst Hotmailcom das Aus
kɔntaktə	kɔntaktə	kɔntaktə	Kontakte	x	Auch Ordner Kontakte und Nachrichten bleiben ohne Einschränkung erhalten
dokumɛntə	dokumɛntə	dokumɛntə	Dokumente	x	Per Mail zugesandte Dokumente lassen sich direkt anschauen und bearbeiten Microsoft hat Outlookcom
anʃaʊən	anʃaʊən	anʃaʊən	anschauen	x	Per Mail zugesandte Dokumente lassen sich direkt anschauen und bearbeiten Microsoft hat Outlookcom
nɛnən	nɛnən	nɛnən	nennen	x	Die hatte am Sonntag angekündigt Staatsanleihen von Regierungen der Eurozone zu kaufen ohne die Länder zu nennen
aktif	aktif	aktif	aktiv	x	Programm aktiv umsetzen Die wolle ihr Anleihenkaufprogramm aktiv umsetzen teilte Präsident Trichet nach einer Telefonkonferenz des Rats der Notenbank am späten Sonntagabend in Frankfurt mit
vɔlə	vɔlə	vɔlə	wolle	x	Programm aktiv umsetzen Die wolle ihr Anleihenkaufprogramm aktiv umsetzen teilte Präsident Trichet nach einer Telefonkonferenz des Rats der Notenbank am späten Sonntagabend in Frankfurt mit
tsulɛtst	tsulɛtst	tsulɛtst	zuletzt	x	Italien und Spanien mussten zuletzt rekordhohe Zinsen für ihre Refinanzierung anbieten
ʃɛtsʊŋ	ʃɛtsʊŋ	ʃɛtsʊŋ	Schätzung	x	Die hat nach Schätzung von Händlern am Montag für mehrere Milliarden Euro italienische und spanische Anleihen gekauft
ʃɛtsʊŋən	ʃɛtsʊŋən	ʃɛtsʊŋən	Schätzungen	x	Es gab Schätzungen wonach die Zentralbank bis zu zwei Milliarden Euro in die Hand genommen habe
bədɪŋʊŋən	bədɪŋʊŋən	bədɪŋʊŋən	Bedingungen	x	Bedingungen Einem Zeitungsbericht zufolge hat die Italien detailliert die Bedingungen für ihr Eingreifen zugunsten des Landes diktiert
ʃnɛlə	ʃnɛlə	ʃnɛlə	schnelle	x	Die fordert demnach unter anderem schnelle Privatisierungen unter anderem kommunaler Unternehmen sowie eine Reform des Arbeitsmarktes
tsaɪtʊŋ	tsaɪtʊŋ	tsaɪtʊŋ	Zeitung	x	Der Brief gebe die zu treffenden Maßnahmen den Kalender dafür und sogar die zu benutzenden gesetzgeberischen Mittel vor schrieb die Zeitung
filfalt	filfalt	filfalt	Vielfalt	x	Die Cevennen bieten eine erstaunliche Vielfalt an Landschaftsbildern
bɛcə	bɛcə	bɛcə	Bäche	x	Die Cevennen das sind Berge Wälder Steppen Bäche und vom Menschen geschaffene Landschaften wie Almen Terrassen Weiden und kleine Dörfer
almən	almən	almən	Almen	x	Die Cevennen das sind Berge Wälder Steppen Bäche und vom Menschen geschaffene Landschaften wie Almen Terrassen Weiden und kleine Dörfer
klaɪnə	klaɪnə	klaɪnə	kleine	x	Die Cevennen das sind Berge Wälder Steppen Bäche und vom Menschen geschaffene Landschaften wie Almen Terrassen Weiden und kleine Dörfer
im	im	im	ihm	x	Sein Reisebericht mit dem Esel Modestine verhalf ihm zum literarischen Durchbruch
ʃønən	ʃønən	ʃønən	schönen	x	Die Wanderung beginnt heute gleich mit einer Steigungbis zu einem schönen Hochplateau
tsil	tsil	tsil	Ziel	x	Das heutige Ziel ist Chasseradès mit seinem netten Ortskern und dem beeindruckenden Viadukt
viadʊkt	viadʊkt	viadʊkt	Viadukt	x	Das heutige Ziel ist Chasseradès mit seinem netten Ortskern und dem beeindruckenden Viadukt
bəkɔxt	bəkɔxt	bəkɔxt	bekocht	x	Diesen anstrengenden Tag beschließen Sie bei Nathalie in ihrem liebevoll eingerichteten Gite wo Sie wunderbar von ihr bekocht werden
etapə	etapə	etapə	Etappe	x	Die heutige Etappe ist etwas kürzer und führt auf das Granitplateau des Mont Lozère
ʃønəs	ʃønəs	ʃønəs	schönes	x	In Le Bleymard haben Sie gute Einkaufsmöglichkeiten Verpflegung Postkarten ein schönes Café und können hier auch eine schöne Kirche besichtigen
ʃønə	ʃønə	ʃønə	schöne	x	In Le Bleymard haben Sie gute Einkaufsmöglichkeiten Verpflegung Postkarten ein schönes Café und können hier auch eine schöne Kirche besichtigen
pɪknɪk	pɪknɪk	pɪknɪk	Picknick	x	Picknick bietet sich heute am herrlichen Col Santel an
bəlont	bəlont	bəlont	belohnt	x	Am Mont Lozère angekommen werden Sie mit einer sagenhaften Aussicht auf die Cevennen belohnt
apʃtik	apʃtik	apʃtik	Abstieg	x	Anschließend erfolgt der Abstieg nach Pont de Montvert mit wunderschöner Aussicht auf die gegenüber am Hang liegende morgige Strecke
de	de	de	de	x	Anschließend erfolgt der Abstieg nach Pont de Montvert mit wunderschöner Aussicht auf die gegenüber am Hang liegende morgige Strecke
haŋ	haŋ	haŋ	Hang	x	Anschließend erfolgt der Abstieg nach Pont de Montvert mit wunderschöner Aussicht auf die gegenüber am Hang liegende morgige Strecke
kylən	kylən	kylən	kühlen	x	Im Sommer können Sie ein erfrischendes Bad im kühlen Wasser des Tarn nehmen
hɛŋən	hɛŋən	hɛŋən	Hängen	x	Vorbei an steinigen Hängen haben Sie Ausblick auf die Ruinen der Burg von St Julien
typɪʃ	typɪʃ	typɪʃ	typisch	x	Hier verbringen Sie die Nacht auf einem typisch cevenolischen Bauernhof mit eigener Käserei
apʃit	apʃit	apʃit	Abschied	x	Dann heißt es Abschied nehmen
aʊ	aʊ	aʊ	Au	x	Au revoir bis zum nächsten Mal
møklɪckaɪt	møklɪckaɪt	møklɪckaɪt	Möglichkeit	x	Bei einer Buchung über Urlaub Natur haben Sie die Möglichkeit einen freiwilligen Betrag zur Kompensation mit Ihrer Rechnung zu bezahlen
ʊmfɛlt	ʊmfɛlt	ʊmfɛlt	Umfeld	x	Sie möchten im privaten oder geschäftlichen Umfeld erfolgreicher werden
tut	tut	tut	tut	x	Es tut sich einiges im Hintergund
kɔnto	kɔnto	kɔnto	Konto	x	Sobald das alles durch ist kommt das Konto damit Ihr uns auch alle schön spenden und eure Mitgliedsbeiträge auf einfache Weise zahlen könnt
as	as	as	Ass	x	Beispielsweise ersetzt das legendäre Triforce das regulären Ass
zeman	zeman	zeman	Seemann	x	Wenn sich ein Seemann landgangsfein macht auf Krawall frisiert nach Hafenhuren und Dockschwalben Ausschau hält um das Revier der Landratten und Heulbojen zu entern dann ist schnell mal der Teufel los
dɛk	dɛk	dɛk	Deck	x	Das Deck war bis auf den letzten Meter von der feierwütigen Crew bevölkert die zwar allesamt einen im Klinken hatten jedoch zu den musikalischen Perlen der Gilde abgingen als wär kein Horizont in Sicht
klɪŋt	klɪŋt	klɪŋt	Klingt	x	Klingt ziemlich legendär
tsaɪcnət	tsaɪcnət	tsaɪcnət	zeichnet	x	Die Kompositionen des Berner Duos um Simon Schüttle der sich für die elektronischen Beats verantwortlich zeichnet und Simone De Lorenzi die für die elektrisierenden Vokals zuständig ist wissen zu begeistern
zimonə	zimonə	zimonə	Simone	x	Die Kompositionen des Berner Duos um Simon Schüttle der sich für die elektronischen Beats verantwortlich zeichnet und Simone De Lorenzi die für die elektrisierenden Vokals zuständig ist wissen zu begeistern
zet	zet	zet	Seht	x	Selbstredend verlässt dabei der Matrose Klose als letzter das sinkende Schiff hofft jedoch auf zahlreiche Aussenbordkameraden die ihm unterstützend zur Seite stehen Seht zu dass ihr rechtzeitig an Bord kommt denn wenn der Klose ruft kommen sie alle
pʊŋkt	pʊŋkt	pʊŋkt	Punkt	x	Wenn Sie den Artikel ganz lesen und uneingeschränkten Zugang zu unserem Archiv haben wollen hinterlegen Sie doch bitte im Kontrollzentrum Ihre Abonummer unter dem Punkt Archivzugang freischalten
humanɪsmʊs	humanɪsmʊs	humanɪsmʊs	Humanismus	x	Eine Renaissance des Humanismus
tun	tun	tun	Tun	x	Außerordentliche Chefs sind immer ganz viel Mensch bei ihrem Tun
bəvekt	bəvekt	bəvekt	bewegt	x	Wer sich freundlich und offen im Wirtschaftskosmos bewegt wer Zusammenarbeit fördert und Inputs annimmt erzielt bessere Ergebnisse
ʃlɛctə	ʃlɛctə	ʃlɛctə	Schlechte	x	Schlechte Zeiten für Einzelgänger
paket	paket	paket	Paket	x	von dpkg gemanagt sind die normalen conffiles also die welche bereits im Paket drin sind genauso wie
dataɪ	dataɪ	dataɪ	Datei	x	Datei jetzt gehört so dass sie eigentlich eben beim purge nicht gelöscht wird
dɛŋkt	dɛŋkt	dɛŋkt	denkt	x	es denkt sie gehört zu den jetzt unnötigen conffiles von texdoctk und entfernt sie beim purge
nemə	nemə	nemə	nehme	x	Ich nehme sie in die Hand und fühle ob die Mango noch hart sind
fylə	fylə	fylə	fühle	x	Ich nehme sie in die Hand und fühle ob die Mango noch hart sind
vaɪc	vaɪc	vaɪc	weich	x	Warnung Lassen sie sich nicht dazu verführen Mangos zu kaufen die schon weich sind nicht schön aussehen oder große schwarze Flecken aufweisen
aʊszeən	aʊszeən	aʊszeən	aussehen	x	Warnung Lassen sie sich nicht dazu verführen Mangos zu kaufen die schon weich sind nicht schön aussehen oder große schwarze Flecken aufweisen
plant	plant	plant	plant	x	Wenn man ein Gericht mit Mangos plant dann muss man die Mangos schon vorher kaufen und nicht erst dann wenn man sie braucht
vɔxə	vɔxə	vɔxə	Woche	x	Am Freitag der Megaevent Woche des Swatch Skiers Cup war es so weit der letzte Contesttag stand an der Backcountry Slopestyle
ʃtant	ʃtant	ʃtant	stand	x	Am Freitag der Megaevent Woche des Swatch Skiers Cup war es so weit der letzte Contesttag stand an der Backcountry Slopestyle
landʊŋən	landʊŋən	landʊŋən	Landungen	x	Die teils eisigen teils wieder zu weichen Landungen borgten eine zu große Verletzungsgefahr in sich
ɪnfos	ɪnfos	ɪnfos	infos	x	Genauere infos über die Runs geben wir euch sobald die offiziellen Heliaufnahmen veröffentlicht werden
ʊn	ʊn	ʊn	un	x	Sois le premier à ajouter un commentaire
bəlipt	bəlipt	bəlipt	beliebt	x	Angela Merkel angeblich beliebt wie nie zuvor Inflation weiter auf einem niedrigen Stand Beschäftigungsgrad in Deutschland so gut wie nie und die als Bereicherung für alle
taktɛklɪc	taktɛklɪc	taktɛklɪc	tagtäglich	x	Dieser und weit mehr Unsinn wird tagtäglich durch öffentliche Medien propagiert und der Bürger schlicht für dumm verkauft
dʊm	dʊm	dʊm	dumm	x	Dieser und weit mehr Unsinn wird tagtäglich durch öffentliche Medien propagiert und der Bürger schlicht für dumm verkauft
fɔlkəs	fɔlkəs	fɔlkəs	Volkes	x	Wie die Stimmung des Volkes tatsächlich aussieht zeigt der folgende Videobericht eines Users der uns diesen per Email zukommen lies
lis	lis	lis	lies	x	Wie die Stimmung des Volkes tatsächlich aussieht zeigt der folgende Videobericht eines Users der uns diesen per Email zukommen lies
ʃtaɪkt	ʃtaɪkt	ʃtaɪkt	steigt	x	Die lächerliche Show um Griechenland und den Euro wie auch die damit verbundene Propaganda steigt in ungeahnte Höhen auf
politɪʃə	politɪʃə	politɪʃə	Politische	x	Politische und wirtschaftliche Fragen welche von einem Stammtisch wohl besser gelöst werden könnten haben eine Güteklasse erreicht die weit unter dem Gefrierpunkt des Erträglichen liegen
ʃtamtɪʃ	ʃtamtɪʃ	ʃtamtɪʃ	Stammtisch	x	Politische und wirtschaftliche Fragen welche von einem Stammtisch wohl besser gelöst werden könnten haben eine Güteklasse erreicht die weit unter dem Gefrierpunkt des Erträglichen liegen
apzɪct	apzɪct	apzɪct	Absicht	x	Ist dies alles gar pure Absicht
apʃpilt	apʃpilt	apʃpilt	abspielt	x	Was sich momentan vor den Augen der Bürger abspielt ist ein Bild unfassbarer politisch in die Wege geleiteter Handlungen gepaart mit einer eigenwillig oder fast schon arroganten Haltung gegenüber den Steuerzahlers in Deutschland
handlʊŋən	handlʊŋən	handlʊŋən	Handlungen	x	Was sich momentan vor den Augen der Bürger abspielt ist ein Bild unfassbarer politisch in die Wege geleiteter Handlungen gepaart mit einer eigenwillig oder fast schon arroganten Haltung gegenüber den Steuerzahlers in Deutschland
haltʊŋ	haltʊŋ	haltʊŋ	Haltung	x	Was sich momentan vor den Augen der Bürger abspielt ist ein Bild unfassbarer politisch in die Wege geleiteter Handlungen gepaart mit einer eigenwillig oder fast schon arroganten Haltung gegenüber den Steuerzahlers in Deutschland
vɛlcəs	vɛlcəs	vɛlcəs	welches	x	Das Portrait welches die Regierung in dieser heiklen Stunde abgibt hat nichts mehr mit einer politischen Vertretung des Volkes zu tun sondern zeigt den Alleingang einer Parteiendiktatur die nun langsam aber sicher erkennen sollte dass ihr letztes Zucken bereits eingeläutet wurde
lɛtstəs	lɛtstəs	lɛtstəs	letztes	x	Das Portrait welches die Regierung in dieser heiklen Stunde abgibt hat nichts mehr mit einer politischen Vertretung des Volkes zu tun sondern zeigt den Alleingang einer Parteiendiktatur die nun langsam aber sicher erkennen sollte dass ihr letztes Zucken bereits eingeläutet wurde
dɪŋ	dɪŋ	dɪŋ	Ding	x	Völlig im Rausch von Interessenkonflikten Panik und Ahnungslosigkeit wird nun völlig fern jeglicher Realität ein hirnrissiges Ding nach dem anderen wild aus dem Ärmel geschüttelt
fas	fas	fas	„Fass	x	Etwas kürzer ausgedrückt „Fass ohne Boden jetzt auch in Blau“ weiterlesen Aktuelle
tsuzeən	tsuzeən	tsuzeən	zusehen	x	Die Bürger des Landes wollen nicht länger dem Affenzirkus der Regierung zusehen und gehen von Tag zu Tag immer heftiger auf die Barrikaden
luk	luk	luk	Lug	x	weiterlesen Lug und Trug ist es was in diesen Tagen durch sämtliche Medien zieht und leider werden nach wie vor noch so viele Bürger geblendet dass niemand mehr die Zusammenhänge versteht oder gar verstehen will
zɛmtlɪcə	zɛmtlɪcə	zɛmtlɪcə	sämtliche	x	weiterlesen Lug und Trug ist es was in diesen Tagen durch sämtliche Medien zieht und leider werden nach wie vor noch so viele Bürger geblendet dass niemand mehr die Zusammenhänge versteht oder gar verstehen will
tsit	tsit	tsit	zieht	x	weiterlesen Lug und Trug ist es was in diesen Tagen durch sämtliche Medien zieht und leider werden nach wie vor noch so viele Bürger geblendet dass niemand mehr die Zusammenhänge versteht oder gar verstehen will
tsaɪtpʊŋkt	tsaɪtpʊŋkt	tsaɪtpʊŋkt	Zeitpunkt	x	Seit diesem Zeitpunkt ist die Straffälligenhilfe ein eigenständiger Geschäftsbereich
hɪlfə	hɪlfə	hɪlfə	Hilfe	x	Denn seit zwei Jahren bietet die Straffälligenhilfe auch Hilfe zur Haftvermeidung an
jevaɪls	jevaɪls	jevaɪls	jeweils	x	Wir führen in diesem Antigewalttraining in jedem Jahr zwei Kurse durch die jeweils fünf Monate laufen
zɛks	zɛks	zɛks	sechs	x	Die Haftentlassenen bleiben in der Regel drei bis sechs Monate in der Wohngemeinschaft
mʊss	mʊss	mʊss	musss	x	Man musss sich vorstellen wenn jemand lange Zeit in Haft gewesen ist dann braucht der doch auch eine relativ langfristige Begleitung um im Leben wieder Fuß zu fassen
haft	haft	haft	Haft	x	Man musss sich vorstellen wenn jemand lange Zeit in Haft gewesen ist dann braucht der doch auch eine relativ langfristige Begleitung um im Leben wieder Fuß zu fassen
ɔft	ɔft	ɔft	oft	x	Die Betroffenen sind oft überfordert sie haben den Überblick verloren haben andere Schulden und dadurch dass wir eben halt gewährleisten dass die monatlichen Raten an die Staatsanwaltschaft überwiesen werden wird verhindert dass ein Zahlungsstopp eintritt der dann unweigerlich irgendwann zum Haftbefehl führt und damit auch zur Inhaftierung
tsunɛcst	tsunɛcst	tsunɛcst	zunächst	x	Denn der zunächst Beschuldigte wurde auch massiv bedroht
fɛlə	fɛlə	fɛlə	Fälle	x	Gerade solche Fälle sollen zeigen dass auch Täter oder Scheintäter Hilfe brauchen
apzolut	apzolut	apzolut	absolut	x	Diese Ss war absolut gewollt und jetzt sowas
halo	halo	halo	Hallo	x	Mein Mann muss auf dem Sofa schlafen weil ich seine Nähe überhaupt nicht Hallo ich bin ganz neu hier habe mich heute erst hier angemeldet
keks	keks	keks	Keks	x	Mir geht nämlich momentan so einiges auf den Keks und ich wollte mich einfach mal mit Gleichgesinnten austauschen
taʃə	taʃə	taʃə	Tasche	x	Ich muß noch die Tasche vorbereiten
ɛntbɪndʊŋ	ɛntbɪndʊŋ	ɛntbɪndʊŋ	Entbindung	x	Wir werden zur Entbindung zur Hebamme nach Hause fahren
lɛst	lɛst	lɛst	läßt	x	Ich freu mich schon aber hoffe daß sie sich noch etwas Zeit läßt
ʃulə	ʃulə	ʃulə	Schule	x	Essen Spezialforen die Schule
kɪnt	kɪnt	kɪnt	Kind	x	Hast Du schon den passen den Ranzen für Dein Kind Informiere Dich jetzt in unserem Ranzenspecial
daɪnəm	daɪnəm	daɪnəm	Deinem	x	Das passiert gerade in Deinem Bauch Gib einfach Deine Schwangerschafts woche ein und Du erfährst wie sich Dein Baby gerade entwickelt und worauf Du zur Zeit besonders achten musst
baʊx	baʊx	baʊx	Bauch	x	Das passiert gerade in Deinem Bauch Gib einfach Deine Schwangerschafts woche ein und Du erfährst wie sich Dein Baby gerade entwickelt und worauf Du zur Zeit besonders achten musst
maɪ	maɪ	maɪ	Mai	x	Wir hoffen dass es uns die Zeit erlaubt euch und Chiang Mai noch einmal zu sehen Peter wir hoffen dass du und Pai inzwischen auch Zeit habt um euren wunderschönen Secret Garden zu genießen
balt	balt	balt	bald	x	Liebe Grüsse und bis bald
bak	bak	bak	back	x	Hope to make it back soon and will definitely be back to stay
tsuʃtant	tsuʃtant	tsuʃtant	Zustand	x	Die Unterkünfte nach wie vor in einem guten Zustand
daŋk	daŋk	daŋk	dank	x	Hartelijk dank en tot volgend jaar
ɛmpf	ɛmpf	ɛmpf	empf	x	Hersteller Preis nb empf
ʃtabil	ʃtabil	ʃtabil	stabil	x	Die Quadrate sind recht stabil und zeigen je ein Teil eines Seils
zaɪl	zaɪl	zaɪl	Seil	x	Ziel Aufgabe des Spielers oder der Spieler ist es einfach nur die einzelnen Quadrate wieder in die richtige Reihenfolge zu bringen so daß das Seil keinen Anfang und kein Ende mehr hat alle Teile also paßgenau sitzen
anfaŋ	anfaŋ	anfaŋ	Anfang	x	Ziel Aufgabe des Spielers oder der Spieler ist es einfach nur die einzelnen Quadrate wieder in die richtige Reihenfolge zu bringen so daß das Seil keinen Anfang und kein Ende mehr hat alle Teile also paßgenau sitzen
ɛndət	ɛndət	ɛndət	endet	x	Spielende Hat man das Seil aus seinen Einzelteilen wieder zusammengebaut so endet das Spiel
apbɪldʊŋ	apbɪldʊŋ	apbɪldʊŋ	Abbildung	x	Kommentar Ein einfaches Knobelspiel welches nicht für Unterhaltung sorgen kann da auf dem Titelbild die richtige Abbildung bereits liegt und so jeder ohne Probleme das Seil nachbilden kann
ʃtɛlʊŋ	ʃtɛlʊŋ	ʃtɛlʊŋ	Stellung	x	Warum steht dann noch groß auf der Verpackung daß man sich die Stellung der Spielsteine vor dem Auseinandernehmen notieren soll Fazit Langweilig und uninteressant
tɛkst	tɛkst	tɛkst	Text	x	Zumindest hätte man die Lösung nicht auf die Verpackung selbst aufdrucken sollen Dieser Text und die Bilder sind urheberrechtlich geschützt
nʊtsʊŋ	nʊtsʊŋ	nʊtsʊŋ	Nutzung	x	Jegliche kommerzielle Nutzung ohne schriftliche Genehmigung ist untersagt und wird strafrechtlich verfolgt c
zɛndʊŋ	zɛndʊŋ	zɛndʊŋ	Sendung	x	Über Diese Sendung
aɪnblɪk	aɪnblɪk	aɪnblɪk	Einblick	x	Hier gibts einen kurzen Einblick was Sie dort alles anstellen können
zɛndʊŋən	zɛndʊŋən	zɛndʊŋən	Sendungen	x	Nächste Sendung in diesem Programm Weitere vorgeschlagene Sendungen
dɪkəm	dɪkəm	dɪkəm	dickem	x	Unsere Adressetiketten sind aus dickem haltbarem Vinyl mit Lacküberzug zum Beschreiben
pʊŋktə	pʊŋktə	pʊŋktə	Punkte	x	Punkte erzielt man wenn das Frisbee in der gegnerischen Endzone gefangen wird ähnlich wie beim American Football
ɛnttsonə	ɛnttsonə	ɛnttsonə	Endzone	x	Punkte erzielt man wenn das Frisbee in der gegnerischen Endzone gefangen wird ähnlich wie beim American Football
ɛnlɪc	ɛnlɪc	ɛnlɪc	ähnlich	x	Punkte erzielt man wenn das Frisbee in der gegnerischen Endzone gefangen wird ähnlich wie beim American Football
fɪndət	fɪndət	fɪndət	findet	x	Auch ein Element aus dem Basketball findet sich wieder
ʃpilfɛlt	ʃpilfɛlt	ʃpilfɛlt	Spielfeld	x	Das Spielfeld befindet sich normalerweise draußen auf einem Rasen Ultimate wird aber auch in der Halle oder als „Beach Ultimate“ am Strand gespielt
halə	halə	halə	Halle	x	Das Spielfeld befindet sich normalerweise draußen auf einem Rasen Ultimate wird aber auch in der Halle oder als „Beach Ultimate“ am Strand gespielt
zik	zik	zik	Sieg	x	Allein die Zeit ist dabei entscheidend die Anzahl der Würfe ist für den Sieg irrelevant
møklɪcə	møklɪcə	møklɪcə	mögliche	x	Der „Discathlet“ kann abkürzen indem er z eine mögliche Kurve die ein Frisbee beschreibt schneidet
vin	vin	vin	Wien	x	Wien
hilt	hilt	hilt	hielt	x	Zwar hielt der Pressedienst des Team Stronachs in einer Aussendung am Samstag fest dass die Autorisierung von Interviews international üblich sei
yplɪc	yplɪc	yplɪc	üblich	x	Zwar hielt der Pressedienst des Team Stronachs in einer Aussendung am Samstag fest dass die Autorisierung von Interviews international üblich sei
hɪnzɪctlɪc	hɪnzɪctlɪc	hɪnzɪctlɪc	hinsichtlich	x	Dies sei nicht als ein Angriff auf die Pressefreiheit zu werten und die Vorwürfe hinsichtlich Zensur seien haltlos
haltlos	haltlos	haltlos	haltlos	x	Dies sei nicht als ein Angriff auf die Pressefreiheit zu werten und die Vorwürfe hinsichtlich Zensur seien haltlos
zɪctʊŋ	zɪctʊŋ	zɪctʊŋ	Sichtung	x	Die Aufforderung dass Titel und Vorspann zur Sichtung übermittelt werden sollten sei nur erfolgt um sicherzustellen dass das Gesagte nicht aus dem Zusammenhang gerissen werde und auch die Fakten inhaltlich richtig seien
jedə	jedə	jedə	jede	x	Bei der Leitung eines milliardenschweren börsennotierten Unternehmens könne jede Äußerung Einfluss auf den Börsenkurs des Unternehmens haben
ʊmʃtant	ʊmʃtant	ʊmʃtant	Umstand	x	Auch die Formulierung weder den Umstand noch das Gespräch wiederzugeben sei unglücklich gewählt worden und werde geändert
ʊnyplɪc	ʊnyplɪc	ʊnyplɪc	unüblich	x	Eine schriftliche Autorisierungserklärung sei in Österreich unüblich und werde daher in jeder Form abgelehnt
vizo	vizo	vizo	wieso	x	Der Vorarlberger Landeshauptmann Markus Wallner spricht darüber wieso sich die Vorarlberger beim Sparen leichter tun und warum sich das Land statt einer Uni lieber eine Fachhochschule leistet
ʃʊlt	ʃʊlt	ʃʊlt	Schuld	x	Die Schuld sieht man bei der Gewerkschaft
anvɛndʊŋən	anvɛndʊŋən	anvɛndʊŋən	Anwendungen	x	Dieser Positionierer eignet sich für Anwendungen mit zwei Stationen Arbeits und Einlegestation bei denen das Werkstück um zwei Achsen gedreht werden muss
